ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
6133	"ENSG00000096746.13"	"HNRNPH3"	chr10	+	70096955	70097090	70098259	70098399	70091878	70091973	70098896	70098983	6133	122,159	160,186	64,64	44,45	197	197	0.0024445888003	0.139510478875	0.433,0.461	0.593,0.587	-0.143
6225	"ENSG00000178035.7"	"IMPDH2"	chr3	-	49065142	49065349	49065680	49065755	49064392	49064480	49065863	49065965	6225	209,234	270,343	75,96	165,208	173	197	0.00234844066029	0.139510478875	0.468,0.437	0.341,0.345	0.11
7983	"ENSG00000113312.6"	"TTC1"	chr5	+	159470139	159470176	159476520	159476669	159463512	159463810	159478135	159478190	7983	121,194	125,156	49,52	24,22	135	197	0.0023966723827	0.139510478875	0.586,0.645	0.749,0.775	-0.147
8067	"ENSG00000065559.10"	"MAP2K4"	chr17	+	11958205	11958308	11984672	11984847	11924186	11924318	11998891	11999011	8067	2,4	36,72	16,10	62,47	197	197	0.00245088831584	0.139510478875	0.053,0.053	0.205,0.175	-0.137
8588	"ENSG00000198561.8"	"CTNND1"	chr11	+	57577580	57577695	57581782	57581845	57576745	57576938	57582865	57582972	8588	392,410	274,362	58,60	77,78	197	161	0.00236803753568	0.139510478875	0.539,0.481	0.381,0.386	0.127
6990	"ENSG00000197771.8"	"MCMBP"	chr10	-	121595051	121595212	121596407	121596541	121591523	121591612	121598046	121598212	6990	118,179	55,84	63,60	13,13	197	197	0.00251182301666	0.141756986145	0.682,0.681	0.829,0.822	-0.144
8511	"ENSG00000134333.9"	"LDHA"	chr11	+	18418365	18418515	18420977	18421095	18416108	18416183	18422383	18422557	8511	107,3901	0,1432	3992,5264	1649,2268	197	197	0.0025730442178	0.143981448899	1.0,0.731	0.708,0.699	0.162
358	"ENSG00000132386.6"	"SERPINF1"	chr17	+	1670196	1670288	1673145	1673344	1665361	1665407	1674322	1674478	358	137,908	489,2721	474,340	1045,775	190	197	0.00265856480162	0.146287528209	0.225,0.257	0.32,0.313	-0.076
7744	"ENSG00000242372.2"	"EIF6"	chr20	-	33868456	33868632	33871978	33872079	33867744	33867921	33872183	33872295	7744	178,201	426,539	13,13	68,71	197	197	0.00265196508253	0.146287528209	0.295,0.272	0.16,0.155	0.126
4254	"ENSG00000113712.12"	"CSNK1A1"	chr5	-	148899852	148899951	148904607	148904734	148892632	148892772	148929637	148929744	4254	63,79	119,182	44,56	152,214	197	197	0.00272878867137	0.14889198006	0.346,0.303	0.224,0.207	0.109
5434	"ENSG00000166575.12"	"TMEM135"	chr11	+	87013337	87013484	87016977	87017047	87006823	87006865	87020546	87020714	5434	73,85	78,78	60,59	32,29	197	168	0.00275099523963	0.14889198006	0.444,0.482	0.615,0.634	-0.162
1125	"ENSG00000131473.12"	"ACLY"	chr17	-	40068672	40068795	40069967	40070153	40066474	40066537	40075132	40075215	1125	210,234	283,335	50,52	109,126	197	197	0.00278677304436	0.14960213343	0.426,0.411	0.314,0.292	0.115
1431	"ENSG00000146376.6"	"ARHGAP18"	chr6	-	129927021	129927104	129929037	129929197	129921786	129921993	129932677	129932755	1431	83,182	20,100	129,151	112,124	197	181	0.00286559182045	0.152279942546	0.792,0.626	0.514,0.528	0.188
361	"ENSG00000100997.14"	"ABHD12"	chr20	-	25295560	25295606	25300834	25300954	25290081	25290211	25303960	25304066	361	268,345	145,165	70,73	61,61	197	144	0.00288277946665	0.152279942546	0.575,0.604	0.456,0.467	0.128
298	"ENSG00000105398.3"	"SULT2A1"	chr19	-	48377913	48378084	48382292	48382387	48373722	48374824	48385340	48385467	298	994,1158	1106,1313	251,176	186,141	193	197	0.00304548921921	0.159598137416	0.478,0.474	0.579,0.56	-0.094
1017	"ENSG00000103222.14"	"ABCC1"	chr16	+	16149948	16150152	16162012	16162159	16146580	16146673	16165498	16165586	1017	51,10	9,4	26,27	20,21	197	197	0.00307918658012	0.160093456603	0.85,0.714	0.565,0.563	0.218
4379	"ENSG00000082701.10"	"GSK3B"	chr3	-	119585436	119585475	119595259	119595355	119582265	119582452	119624601	119624699	4379	162,207	0,1	17,19	1,1	194	137	0.00312181879283	0.161041949133	1.0,0.993	0.923,0.931	0.069
2821	"ENSG00000006607.9"	"FARP2"	chr2	+	242373572	242373736	242374376	242374445	242371093	242371189	242375895	242375953	2821	53,50	15,19	7,6	7,9	197	167	0.00316369984108	0.161937287214	0.75,0.69	0.459,0.361	0.31
7852	"ENSG00000008517.12"	"IL32"	chr16	+	3117377	3117416	3117443	3117614	3115784	3115827	3117984	3118011	7852	957,2527	184,355	819,522	187,127	137	197	0.00325924710797	0.165544681953	0.882,0.911	0.863,0.855	0.038
450	"ENSG00000118816.5"	"CCNI"	chr4	-	77976302	77976533	77977401	77977476	77969287	77969815	77979659	77979788	450	257,283	227,272	49,35	74,58	173	197	0.00358064743516	0.179113750109	0.563,0.542	0.43,0.407	0.134
5280	"ENSG00000090487.6"	"SPG21"	chr15	-	65262451	65262560	65266939	65267085	65257660	65257801	65268812	65268893	5280	0,109	8,11	44,66	0,0	197	197	0.00355919732382	0.179113750109	0.0,0.908	1.0,1.0	-0.546
1878	"ENSG00000186910.3"	"SERPINA11"	chr14	-	94912667	94912789	94914468	94914597	94909414	94909562	94919065	94919127	1878	11,21	114,66	9,11	136,173	197	197	0.00363142292351	0.180287861383	0.088,0.241	0.062,0.06	0.103
4728	"ENSG00000112983.13"	"BRD8"	chr5	-	137502206	137502416	137503622	137503767	137501516	137501797	137504158	137504377	4728	31,53	148,140	19,22	33,32	197	197	0.00368456068	0.181560852015	0.173,0.275	0.365,0.407	-0.162
6007	"ENSG00000177189.8"	"RPS6KA3"	chrX	-	20222139	20222221	20227405	20227522	20213182	20213263	20252875	20252932	6007	0,250	42,332	218,278	183,250	197	180	0.00386126328628	0.188858677624	0.0,0.408	0.521,0.504	-0.308
4078	"ENSG00000132613.10"	"MTSS1L"	chr16	-	70713012	70713151	70713217	70713226	70712154	70712312	70713532	70713607	4078	54,143	22,2	58,31	22,11	107	197	0.00391920953458	0.190283386447	0.819,0.992	0.829,0.838	0.072
5244	"ENSG00000272896.1"	"RP11-216L13.17"	chr9	+	139686077	139686229	139686371	139686482	139685830	139685876	139686702	139686810	5244	9,10	190,216	4,5	31,28	197	197	0.0041785240915	0.200583182255	0.045,0.044	0.114,0.152	-0.089
5904	"ENSG00000175832.8"	"ETV4"	chr17	-	41610554	41610716	41611226	41611353	41607474	41607549	41613793	41613847	5904	830,351	21,15	544,469	6,5	197	197	0.00419210648965	0.200583182255	0.975,0.959	0.989,0.989	-0.022
6269	"ENSG00000138381.5"	"ASNSD1"	chr2	+	190530766	190530879	190532164	190532322	190530101	190530177	190532489	190532671	6269	166,160	123,125	25,23	7,7	197	197	0.0042314695833	0.20101002632	0.574,0.561	0.781,0.767	-0.207
5747	"ENSG00000161970.8"	"RPL26"	chr17	-	8283113	8283254	8285460	8285633	8280837	8281010	8286474	8286511	5747	673,4431	1369,8066	1755,1875	4687,4691	197	197	0.00430058370948	0.202833958812	0.33,0.355	0.272,0.286	0.064
5102	"ENSG00000117054.9"	"ACADM"	chr1	+	76194085	76194173	76198328	76198426	76190451	76190502	76198537	76198607	5102	70,39	142,187	97,72	134,121	186	196	0.00440861638275	0.206454567201	0.342,0.18	0.433,0.385	-0.148
1336	"ENSG00000106327.8"	"TFR2"	chr7	-	100238598	100238851	100239099	100239201	100237425	100238495	100240313	100240402	1336	23,17	15,12	2,2	8,8	197	197	0.00444232447721	0.20656808819	0.605,0.586	0.2,0.2	0.395
2255	"ENSG00000083845.4"	"RPS5"	chr19	+	58904342	58904552	58904725	58904854	58899503	58899612	58905863	58905962	2255	1020,340	1040,0	1104,1146	737,719	197	197	0.00448389268511	0.206863568286	0.495,1.0	0.6,0.614	0.141
2456	"ENSG00000268575.1"	"RP1-283E3.8"	chr1	-	1643702	1643839	1647784	1647917	1640956	1641079	1650796	1650894	2456	92,3	2,0	20,21	5,3	197	197	0.00457399378612	0.206863568286	0.979,1.0	0.8,0.875	0.152
5934	"ENSG00000180210.10"	"F2"	chr11	+	46750213	46750270	46750270	46750387	46749545	46749713	46760597	46760668	5934	525,332	53,72	308,311	24,27	155	197	0.00456955007565	0.206863568286	0.926,0.854	0.942,0.936	-0.049
8240	"ENSG00000162669.11"	"HFM1"	chr1	-	91781947	91782033	91784634	91784766	91781657	91781741	91784849	91784947	8240	7,6	0,2	1,1	1,0	197	184	0.00452035267999	0.206863568286	1.0,0.737	0.483,1.0	0.127
147	"ENSG00000173598.9"	"NUDT4"	chr12	+	93788384	93788495	93789264	93789309	93771671	93772197	93792546	93792631	147	118,194	108,140	69,81	34,35	197	143	0.00481100742792	0.210265258274	0.442,0.501	0.596,0.627	-0.14
1738	"ENSG00000112078.9"	"KCTD20"	chr6	+	36442591	36442839	36446897	36447000	36437828	36438034	36449338	36449536	1738	0,0	26,27	1,1	2,3	197	197	0.00480859266277	0.210265258274	0.0,0.0	0.333,0.25	-0.291
2838	"ENSG00000122566.16"	"HNRNPA2B1"	chr7	-	26231041	26231270	26231920	26231958	26230612	26230748	26232114	26232197	2838	28,461	3,49	167,220	8,9	136	197	0.00489151810218	0.210265258274	0.931,0.932	0.968,0.973	-0.039
3427	"ENSG00000113615.8"	"SEC24A"	chr5	+	134002512	134002686	134007498	134007576	133996808	133997276	134010304	134010465	3427	33,83	36,96	69,97	43,62	197	176	0.00490879834415	0.210265258274	0.45,0.436	0.589,0.583	-0.143
3576	"ENSG00000114993.11"	"RTKN"	chr2	-	74654632	74654719	74655394	74655523	74654295	74654400	74655757	74655864	3576	11,135	2,11	141,139	3,3	197	185	0.00480995213035	0.210265258274	0.838,0.92	0.978,0.978	-0.099
3858	"ENSG00000125970.7"	"RALY"	chr20	+	32620969	32621045	32652849	32652966	32619327	32619410	32659871	32660136	3858	6,6	32,12	2,1	46,32	174	197	0.00493580418484	0.210265258274	0.175,0.361	0.047,0.034	0.228
4729	"ENSG00000112983.13"	"BRD8"	chr5	-	137502206	137502416	137503622	137503793	137501516	137501797	137504158	137504377	4729	0,4	148,140	0,1	5,4	197	197	0.00486006688	0.210265258274	0.0,0.028	0.0,0.2	-0.086
772	"ENSG00000273173.1"	"SNURF"	chr15	+	25207260	25207356	25213078	25213229	25200134	25200209	25219457	25219603	772	53,285	0,169	156,176	124,146	194	197	0.00493129377286	0.210265258274	1.0,0.631	0.561,0.55	0.26
858	"ENSG00000101150.13"	"TPD52L2"	chr20	+	62505020	62505158	62507168	62507228	62500648	62500794	62514071	62514173	858	468,575	323,384	131,132	58,56	197	158	0.00482542194006	0.210265258274	0.537,0.546	0.644,0.654	-0.107
2288	"ENSG00000206562.7"	"METTL6"	chr3	-	15455527	15455669	15457004	15457090	15452836	15452944	15457278	15457449	2288	2,6	54,83	8,7	38,31	184	197	0.00502666140354	0.212763110561	0.038,0.072	0.184,0.195	-0.135
1844	"ENSG00000137216.14"	"TMEM63B"	chr6	+	44118300	44118366	44119582	44119745	44117960	44118047	44120329	44120435	1844	34,82	21,6	36,39	33,28	164	197	0.00513636959604	0.216021964603	0.66,0.943	0.567,0.626	0.205
7636	"ENSG00000257379.1"	"RP11-793H13.8"	chr12	+	53858543	53858636	53859715	53859757	53856276	53856351	53861004	53861312	7636	425,375	670,685	631,489	726,637	191	140	0.00519175208834	0.216969234426	0.317,0.286	0.389,0.36	-0.073
2186	"ENSG00000196502.7"	"SULT1A1"	chr16	-	28619798	28619924	28620028	28620100	28619611	28619709	28621251	28621311	2186	5,10	0,270	1,1	165,204	170	197	0.00524377532433	0.217765084695	1.0,0.041	0.007,0.006	0.514
1230	"ENSG00000168268.6"	"NT5DC2"	chr3	-	52559224	52559311	52561309	52561391	52559075	52559119	52561632	52561947	1230	151,220	66,88	67,74	43,57	180	185	0.00537439636144	0.221794619841	0.702,0.72	0.616,0.572	0.117
1734	"ENSG00000112078.9"	"KCTD20"	chr6	+	36442565	36442839	36447367	36447488	36437828	36438034	36449338	36449536	1734	143,137	124,140	61,56	32,30	197	197	0.00543258316028	0.222803395077	0.536,0.495	0.656,0.651	-0.138
830	"ENSG00000143727.11"	"ACP1"	chr2	+	272036	272150	272191	272305	271865	271939	275139	275201	830	793,989	324,304	605,558	327,252	197	197	0.00579404048197	0.236160798163	0.71,0.765	0.649,0.689	0.069
3168	"ENSG00000163586.5"	"FABP1"	chr2	-	88424012	88424105	88425694	88425867	88422509	88422623	88427469	88427635	3168	14811,783	3338,825	16625,15067	2961,2482	197	191	0.00603467883428	0.242969416724	0.811,0.479	0.845,0.855	-0.205
5051	"ENSG00000153406.9"	"NMRAL1"	chr16	-	4519227	4519466	4519504	4519699	4516153	4516403	4524093	4524167	5051	4,6	51,33	1,1	77,59	197	197	0.00600389131714	0.242969416724	0.073,0.154	0.013,0.017	0.098
2609	"ENSG00000259347.1"	"RP11-798K3.2"	chr15	-	67279930	67279985	67301655	67301702	67279495	67279600	67351477	67351591	2609	6,1	2,0	1,1	8,8	145	153	0.00610577361649	0.244341958725	0.76,1.0	0.117,0.117	0.763
1120	"ENSG00000131473.12"	"ACLY"	chr17	-	40024961	40025038	40025295	40025378	40024013	40024157	40025726	40025840	1120	450,466	608,710	159,157	315,332	181	175	0.00617992145453	0.245341933383	0.417,0.388	0.328,0.314	0.081
1400	"ENSG00000243649.4"	"CFB"	chr6	+	31903699	31903838	31905095	31905236	31901643	31901742	31907007	31907097	1400	0,15	32,437	3,3	356,365	197	197	0.00627938614899	0.245341933383	0.0,0.033	0.008,0.008	0.009
3555	"ENSG00000107036.7"	"KIAA1432"	chr9	+	5753199	5753238	5753535	5753646	5747301	5747505	5754840	5754930	3555	78,92	17,28	8,7	6,6	137	197	0.0062692668663	0.245341933383	0.868,0.825	0.657,0.627	0.205
6270	"ENSG00000169710.6"	"FASN"	chr17	-	80041077	80041137	80041215	80041301	80040789	80040991	80041392	80041515	6270	569,600	123,161	289,289	96,112	184	158	0.00624500476493	0.245341933383	0.799,0.762	0.721,0.689	0.076
1303	"ENSG00000073792.11"	"IGF2BP2"	chr3	-	185407142	185407415	185410486	185410550	185404844	185404979	185414399	185414451	1303	101,41	83,0	91,116	103,129	162	197	0.00649386230275	0.247626607584	0.597,1.0	0.518,0.522	0.278
222	"ENSG00000162736.11"	"NCSTN"	chr1	+	160325444	160325547	160325652	160325748	160323907	160324080	160326049	160326137	222	401,455	249,276	58,69	56,68	197	194	0.00644005273356	0.247626607584	0.613,0.619	0.505,0.5	0.114
3465	"ENSG00000050426.11"	"LETMD1"	chr12	+	51445874	51445990	51447594	51447643	51442816	51442968	51450132	51450285	3465	35,41	15,37	43,41	11,8	197	147	0.00652537175824	0.247626607584	0.635,0.453	0.745,0.793	-0.225
3620	"ENSG00000138030.8"	"KHK"	chr2	+	27317344	27317479	27317667	27317802	27315199	27315316	27319596	27319669	3620	171,101	18,48	219,206	25,14	197	197	0.00652278960026	0.247626607584	0.905,0.678	0.898,0.936	-0.125
5940	"ENSG00000057935.9"	"MTA3"	chr2	+	42797576	42797644	42806246	42806340	42722302	42722394	42836597	42836724	5940	7,7	231,328	9,10	142,136	166	192	0.00645955384825	0.247626607584	0.034,0.024	0.068,0.078	-0.044
4904	"ENSG00000160201.7"	"U2AF1"	chr21	-	44520562	44520629	44521475	44521542	44515803	44515853	44524424	44524512	4904	210,180	580,1201	210,219	590,525	165	165	0.00666618779395	0.251524788591	0.266,0.13	0.263,0.294	-0.08
2144	"ENSG00000120925.9"	"RNF170"	chr8	-	42729073	42729149	42742870	42743014	42725146	42725255	42751626	42751728	2144	2,0	10,2	14,17	9,10	197	174	0.00681736711296	0.254653734153	0.15,0.0	0.579,0.6	-0.514
2247	"ENSG00000091583.6"	"APOH"	chr17	-	64216671	64216860	64219815	64219892	64212905	64213085	64222145	64222242	2247	1030,2241	1440,3519	2183,2485	4148,5078	175	197	0.00686481367245	0.254653734153	0.446,0.418	0.372,0.355	0.069
8463	"ENSG00000161249.16"	"DMKN"	chr19	-	35996840	35996888	36000812	36000863	35996619	35996667	36001085	36001154	8463	26,11	71,117	32,23	65,49	149	146	0.00685009452148	0.254653734153	0.264,0.084	0.325,0.315	-0.146
4058	"ENSG00000149476.10"	"DAK"	chr11	+	61110813	61110930	61111327	61111447	61110226	61110316	61111607	61111745	4058	131,160	44,64	33,35	22,26	197	197	0.00716290140209	0.264227027698	0.749,0.714	0.6,0.574	0.145
7721	"ENSG00000139116.13"	"KIF21A"	chr12	-	39705218	39705355	39711874	39712003	39703387	39703568	39713707	39713815	7721	6,11	54,72	6,6	14,14	197	197	0.00745315462201	0.271896021929	0.1,0.133	0.3,0.3	-0.183
8513	"ENSG00000134333.9"	"LDHA"	chr11	+	18425240	18425358	18426995	18427119	18424386	18424560	18428663	18429765	8513	2015,2451	1103,1318	3198,3028	1307,1236	197	197	0.00742064076099	0.271896021929	0.646,0.65	0.71,0.71	-0.062
5054	"ENSG00000119537.11"	"KDSR"	chr18	-	61011642	61011726	61018120	61018312	61006032	61006116	61022436	61022532	5054	40,5	11,0	32,28	27,29	197	182	0.00752697739706	0.273080394246	0.771,1.0	0.523,0.471	0.388
2741	"ENSG00000163631.12"	"ALB"	chr4	+	74283247	74283386	74283804	74284028	74281972	74282070	74285970	74286038	2741	35070,0	5,12	33816,44236	6,8	197	197	0.00771917819787	0.278523134648	1.0,0.0	1.0,1.0	-0.5
8562	"ENSG00000149742.5"	"SLC22A9"	chr11	+	63149630	63149749	63173968	63174183	63143116	63143240	63177273	63177430	8562	15,0	10,8	21,23	2,4	197	197	0.007863448464	0.282186685912	0.6,0.0	0.913,0.852	-0.583
4755	"ENSG00000112245.6"	"PTP4A1"	chr6	+	64242252	64242435	64260209	64260398	64237723	64237989	64286340	64286487	4755	10,15	273,313	1,1	5,5	197	197	0.00792165942468	0.28273901179	0.035,0.046	0.167,0.167	-0.127
6748	"ENSG00000141485.11"	"SLC13A5"	chr17	-	6599044	6599260	6604322	6604445	6597415	6597516	6606288	6606457	6748	125,28	107,28	119,128	170,185	197	197	0.0079934586773	0.283767783044	0.539,0.5	0.412,0.409	0.109
6441	"ENSG00000084734.4"	"GCKR"	chr2	+	27720428	27720497	27721121	27721190	27720110	27720266	27721590	27721664	6441	10,1	8,7	80,79	23,20	167	167	0.00816889204453	0.28844488861	0.556,0.125	0.777,0.798	-0.447
1925	"ENSG00000113387.7"	"SUB1"	chr5	+	32591668	32591723	32599066	32599175	32588617	32588690	32601110	32601306	1925	439,521	1351,1610	16,14	85,85	153	197	0.00836537430279	0.29381152405	0.295,0.294	0.195,0.175	0.109
2355	"ENSG00000164548.6"	"TRA2A"	chr7	-	23555981	23556147	23561325	23562051	23552512	23552701	23571407	23571600	2355	25,14	78,115	19,19	42,40	197	197	0.00850921761078	0.297282348592	0.243,0.109	0.311,0.322	-0.141
2743	"ENSG00000163631.12"	"ALB"	chr4	+	74283247	74283386	74283804	74284028	74281972	74282070	74285223	74285356	2743	42641,13171	45227,14033	44730,48183	35950,39933	197	197	0.00855686806301	0.297373683263	0.485,0.484	0.554,0.547	-0.066
1994	"ENSG00000085760.10"	"MTIF2"	chr2	-	55491737	55491859	55493516	55493654	55490775	55491001	55494704	55494771	1994	14,7	10,17	2,2	0,0	197	197	0.00872683946841	0.301692780157	0.583,0.292	1.0,1.0	-0.563
836	"ENSG00000101150.13"	"TPD52L2"	chr20	+	62514102	62514173	62520542	62520591	62505020	62505169	62521202	62522898	836	10,4	66,36	1,1	57,49	169	147	0.00900192973576	0.309581989819	0.116,0.088	0.015,0.017	0.086
854	"ENSG00000101150.13"	"TPD52L2"	chr20	+	62505020	62505169	62507168	62507228	62500648	62500794	62514071	62514173	854	591,750	188,212	176,177	34,32	197	158	0.00907517275156	0.310483759992	0.716,0.739	0.806,0.816	-0.083
7243	"ENSG00000149150.4"	"SLC43A1"	chr11	-	57261465	57261644	57265225	57265318	57256723	57256865	57268251	57268328	7243	18,0	6,15	45,34	5,4	191	197	0.0091259039927	0.310610020947	0.756,0.0	0.903,0.898	-0.523
3809	"ENSG00000119979.11"	"FAM45A"	chr10	+	120871360	120871440	120877030	120877179	120867459	120867676	120879852	120879964	3809	56,83	37,44	75,66	80,63	178	197	0.00923082083847	0.312569794853	0.626,0.676	0.509,0.537	0.128
4091	"ENSG00000142945.8"	"KIF2C"	chr1	+	45216113	45216236	45218803	45218926	45213323	45213372	45219404	45219505	4091	112,121	66,94	27,30	35,36	197	197	0.00929662947524	0.313192063393	0.629,0.563	0.435,0.455	0.151
2939	"ENSG00000110245.7"	"APOC3"	chr11	+	116701208	116701353	116701488	116701612	116700630	116700656	116703479	116703788	2939	1,0	0,12	0,0	419,438	197	197	0.00962433804177	0.317461158371	1.0,0.0	0.0,0.0	0.5
4112	"ENSG00000138448.7"	"ITGAV"	chr2	+	187540546	187540654	187541539	187541662	187534427	187534541	187541923	187545624	4112	18,15	158,223	1,1	59,95	197	197	0.0096372289277	0.317461158371	0.102,0.063	0.017,0.01	0.069
4449	"ENSG00000151655.13"	"ITIH2"	chr10	+	7750984	7751154	7755143	7755248	7749163	7749196	7759588	7759751	4449	623,586	666,519	921,744	1243,941	197	197	0.00950085681342	0.317461158371	0.483,0.53	0.426,0.442	0.072
4726	"ENSG00000112983.13"	"BRD8"	chr5	-	137503622	137503767	137504158	137504377	137502206	137502416	137504910	137505047	4726	62,88	61,90	44,49	25,26	197	197	0.00971182098909	0.317461158371	0.504,0.494	0.638,0.653	-0.146
6183	"ENSG00000104635.9"	"SLC39A14"	chr8	+	22265822	22266009	22269549	22269719	22262208	22262493	22272292	22272415	6183	275,400	270,329	187,210	125,121	197	197	0.00966843069715	0.317461158371	0.505,0.549	0.599,0.634	-0.09
6550	"ENSG00000250722.1"	"SEPP1"	chr5	-	42808252	42808468	42811937	42812088	42806684	42807210	42825542	42825998	6550	31,4	1442,587	9,8	1312,1278	197	197	0.00959104191647	0.317461158371	0.021,0.007	0.007,0.006	0.007
1142	"ENSG00000198604.6"	"BAZ1A"	chr14	-	35255331	35255427	35261980	35262127	35254982	35255207	35263954	35264093	1142	132,185	28,41	13,18	7,9	197	194	0.00990963242623	0.319186843465	0.823,0.816	0.647,0.663	0.164
3895	"ENSG00000272869.1"	"CTC-487M23.8"	chr5	+	112198204	112198280	112200153	112200225	112197001	112197114	112200317	112200429	3895	159,211	88,96	49,50	38,45	174	170	0.00986825928105	0.319186843465	0.638,0.682	0.557,0.521	0.121
7675	"ENSG00000124198.8"	"ARFGEF2"	chr20	+	47589681	47589821	47591302	47591411	47587656	47587891	47592552	47592736	7675	2,3	100,134	1,1	8,8	197	197	0.00989601998412	0.319186843465	0.02,0.022	0.111,0.111	-0.09
3600	"ENSG00000141582.10"	"CBX4"	chr17	-	77809444	77809511	77811635	77811701	77806954	77809194	77812809	77812853	3600	59,39	75,20	22,19	50,39	164	165	0.0100658235872	0.322643850225	0.442,0.662	0.307,0.329	0.234
8057	"ENSG00000168894.5"	"RNF181"	chr2	+	85823979	85824054	85824226	85824301	85823641	85823772	85824567	85824727	8057	2,29	30,166	10,9	142,149	173	173	0.0103732778409	0.330892529389	0.063,0.149	0.066,0.057	0.044
